,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
TCGA-BJ-A2N7-11A-11R-A18C-07,0.3115853,0.13931622,-0.43048716,0.120284304,-0.4482107,0.21220517,-0.1594436,-0.181935,0.5571604,0.51932144,0.01703457,0.15627544,-0.23895697,-0.15416116,0.4577031,0.0580063,-0.013159516,-0.29451555,-0.4280268,-0.38511673,0.3246655,0.21415329,-0.032972135,0.51072806,-0.06166203,0.056163758,0.260336,0.2115671,0.26535007,-0.20305666,0.28620076,-0.38617504,0.29129258,0.2713977,-0.27307928,-0.3027536,-0.22408754,-0.18666315,-0.16587657,-0.12471928,0.15042368,-0.09624951,0.36117265,0.009725442,0.032604534,0.41691068,-0.17468229,0.11855189,-0.09186523,0.029659515
TCGA-BJ-A2N8-11A-11R-A18C-07,0.31112564,0.15991324,-0.4008075,0.12103721,-0.46231958,0.13567,-0.10377993,-0.18811223,0.6198365,0.4439238,-0.011346064,0.15679315,-0.28301588,-0.1681541,0.36840698,0.076171786,-0.025397915,-0.27587345,-0.38549805,-0.4124713,0.3120694,0.20028809,-0.06947061,0.5652647,-0.10235576,0.024882164,0.3149994,0.22657551,0.30187416,-0.2046528,0.3271063,-0.48738497,0.28509971,0.33568856,-0.27522868,-0.34459922,-0.24417266,-0.1631423,-0.23096673,-0.032669205,0.18785134,-0.106854215,0.3978146,0.0049430844,-0.026707333,0.46649793,-0.18822931,0.07935649,-0.10785172,0.0799303
TCGA-BJ-A2N9-11A-11R-A18C-07,0.30881658,-0.07261427,-0.34531847,0.049245518,-0.3340257,0.31677523,-0.11594484,-0.013852735,0.5100522,0.4686624,0.12354939,0.08947545,-0.21349224,-0.12905712,0.4711151,-0.051555052,-0.11840773,-0.24526295,-0.43682298,-0.29378858,0.50257075,0.19346179,0.020263394,0.2669935,0.04282514,-0.023487898,0.22846553,0.23398012,0.2877343,-0.08022059,0.14921696,0.0060693156,0.2590895,0.18268624,-0.23970471,-0.24202943,-0.31975815,-0.23257594,-0.12397558,-0.43171376,0.02008269,0.014580094,0.30965847,-0.03852624,0.22963144,0.16725963,-0.07873479,0.16805065,-0.10549912,-0.102971606
TCGA-BJ-A2NA-11A-11R-A19O-07,0.28387997,-0.051416937,-0.36488053,0.101095885,-0.3667087,0.21962905,-0.085089356,-0.091905445,0.4709974,0.4105199,0.13073961,0.09050995,-0.17144774,-0.08366722,0.4239251,-0.02913818,-0.09098675,-0.2459301,-0.35125175,-0.29016888,0.43750027,0.16367134,-0.031385984,0.27160612,-0.012259022,0.017460836,0.24885617,0.20564944,0.31348988,-0.13676481,0.19571823,-0.1513889,0.2753789,0.19502816,-0.24465515,-0.2974917,-0.28510407,-0.24917272,-0.14413129,-0.27658018,0.03394403,-0.028124431,0.30718258,-0.046046603,0.13267988,0.2566938,-0.13928428,0.14089334,-0.14868294,-0.05780213
TCGA-BJ-A3PR-11A-11R-A220-07,0.21676432,-0.041451465,-0.29946628,0.05264578,-0.46719402,0.2606073,-0.0187227,0.1672124,0.6280074,0.31563833,0.2789152,-0.13995676,-0.13361448,0.0017291121,0.24283686,0.04705001,-0.24024506,-0.18715872,-0.6144409,-0.30582726,0.6165985,0.16534781,0.21813358,0.26186702,0.0051542437,-0.07670026,0.17792378,0.33613357,0.25958607,0.25573355,0.04811487,0.17949128,0.23098765,0.21773186,-0.24783298,-0.2438414,-0.39540336,-0.24778147,-0.14563064,-0.44936436,0.049023163,-0.04136937,0.30386397,-0.13485001,0.28954428,0.054942023,-0.059806228,0.32888243,-0.20721546,-0.13366407
TCGA-BJ-A3PU-11A-11R-A220-07,0.27880692,0.12001318,-0.39438325,0.11130751,-0.48526713,0.1564312,-0.15084505,-0.11814412,0.6288283,0.5072389,0.0403891,0.16223451,-0.25336933,-0.13432725,0.4405223,0.09357369,-0.04320446,-0.25194487,-0.48330826,-0.4315211,0.37770084,0.21297717,-0.061305247,0.47251996,-0.0755939,0.070684016,0.27294087,0.24519058,0.2805963,-0.16770492,0.21218812,-0.42180014,0.29624146,0.25599822,-0.27484667,-0.31770086,-0.30723482,-0.20362182,-0.17470668,-0.16879907,0.16501363,-0.06580413,0.41067398,-0.017178405,0.07071059,0.40055847,-0.14422533,0.10831618,-0.12798356,0.09392286
TCGA-DO-A1JZ-11A-11R-A13Y-07,0.27800974,0.21390367,-0.437842,0.13040955,-0.45544374,0.13169083,-0.119168654,-0.16532367,0.5971907,0.4791615,0.006462498,0.23247859,-0.28722215,-0.2054239,0.43144125,0.09651634,-0.031924304,-0.31275564,-0.34885138,-0.41679236,0.27255574,0.2166014,-0.06060721,0.5826259,-0.11237195,0.024366826,0.30887738,0.21147855,0.282473,-0.24496706,0.3436026,-0.48742586,0.36030465,0.30655453,-0.30288512,-0.31350365,-0.24376544,-0.14327587,-0.13947251,-0.11414992,0.14293697,-0.11871719,0.43727955,0.03072253,-0.024139293,0.3893851,-0.16042376,0.084904,-0.05586159,0.1868182
TCGA-E8-A2JQ-11A-11R-A180-07,0.37186775,-0.093438946,-0.3374318,0.06312895,-0.29365182,0.39475235,-0.1276521,-0.118739635,0.37157822,0.43880308,0.0398361,0.08327527,-0.15622525,-0.13586153,0.51099175,-0.10807814,-0.09199277,-0.19767044,-0.17344175,-0.2826827,0.4480887,0.19151449,-0.014692563,0.1873665,0.030086413,-0.07730438,0.24173757,0.114810534,0.29478052,-0.21726663,0.15933174,-0.032341566,0.24738902,0.18018365,-0.22443973,-0.22163583,-0.22165838,-0.21358083,-0.10325035,-0.29107332,0.07792866,0.05658406,0.25044996,-0.04642458,0.22313981,0.087422535,-0.035920884,0.108177006,-0.075610496,-0.1316795
TCGA-EL-A3GZ-11A-11R-A20F-07,0.2914508,0.15617095,-0.36652505,0.1425402,-0.44230482,0.14921021,-0.15717493,-0.174458,0.5931875,0.46829355,0.027950954,0.15314892,-0.3109054,-0.16799915,0.4877068,0.077929795,-0.015356144,-0.25322327,-0.38457802,-0.40083504,0.27825278,0.23705672,-0.10818393,0.47408623,-0.08423399,0.047542505,0.31523407,0.2283843,0.32462305,-0.21750955,0.28717938,-0.5135279,0.3439517,0.3092226,-0.2965628,-0.32480118,-0.2724307,-0.15916422,-0.18873084,-0.04763229,0.17103933,-0.0843486,0.37945724,0.004686444,0.010912675,0.41189304,-0.14999172,0.07744824,-0.12723708,0.11947066
TCGA-EL-A3H1-11A-11R-A21D-07,0.31588057,0.055461645,-0.36268905,0.12950702,-0.4346658,0.23844977,-0.17029655,-0.20783526,0.55854386,0.50374895,0.023674384,0.12879355,-0.2879293,-0.12897137,0.5047066,-0.006283021,-0.06305021,-0.273716,-0.37916306,-0.32712385,0.33972746,0.17168213,-0.07060055,0.33488938,-0.028953172,0.025339315,0.26912904,0.1661818,0.28016812,-0.20461124,0.222275,-0.3244304,0.23980863,0.21573454,-0.28956813,-0.24720123,-0.25733247,-0.20860682,-0.14324129,-0.24279684,0.11251973,-0.03937576,0.31717923,-0.0117902765,0.1251622,0.35380167,-0.13017958,0.12807558,-0.14594103,0.015014663
TCGA-EL-A3H2-11A-11R-A20F-07,0.30333677,0.16057718,-0.41593486,0.12727971,-0.48339778,0.16758928,-0.1286062,-0.15311152,0.61976403,0.4625219,0.011211136,0.10881724,-0.28350756,-0.15240683,0.4377158,0.07814656,-0.060964014,-0.28746444,-0.38261506,-0.39979598,0.30046687,0.19428068,-0.057680458,0.50240886,-0.07116914,0.056768216,0.3039349,0.21665667,0.31681636,-0.18525687,0.2798535,-0.5071705,0.31189084,0.26942968,-0.31534803,-0.31261,-0.2673165,-0.18997385,-0.16076949,-0.11076641,0.19252229,-0.07802658,0.3575385,-0.01712056,0.035873517,0.417444,-0.1617732,0.09392628,-0.08604105,0.088954024
TCGA-EL-A3H7-11A-11R-A21D-07,0.336809,0.035243664,-0.3323881,0.1252075,-0.3761758,0.26377407,-0.21268177,-0.10978281,0.4175549,0.5099882,-0.01060268,0.18765378,-0.2660641,-0.09711507,0.53595185,-0.029475298,-0.10348002,-0.19160739,-0.3358117,-0.2802187,0.32796085,0.18819895,-0.11905718,0.33628848,-0.004349962,-0.038020317,0.262025,0.12500882,0.30144694,-0.21828893,0.19699936,-0.16961554,0.24196406,0.19393365,-0.25067818,-0.28276047,-0.22448179,-0.10626417,-0.072911024,-0.28240192,0.12196171,-0.02638961,0.31486195,-0.02748965,0.16439515,0.19691747,-0.102514684,0.11125313,-0.14907125,0.032216657
TCGA-EL-A3MW-11A-11R-A20F-07,0.32644784,0.04755613,-0.34600058,0.13338648,-0.40291598,0.18589155,-0.22304459,-0.2100566,0.45661938,0.48235735,0.0072333436,0.17793576,-0.3013394,-0.1101815,0.56383735,-0.0007867741,-0.05362912,-0.23584493,-0.34284264,-0.33977643,0.2686606,0.20239744,-0.15166621,0.35564965,-0.024216192,0.033838317,0.27455133,0.16737384,0.30145133,-0.24430746,0.23381205,-0.39510822,0.29402277,0.2328609,-0.29085764,-0.31017923,-0.22500937,-0.1477206,-0.15854317,-0.08656183,0.12156464,-0.076468125,0.32838082,-0.01578626,0.10663749,0.35811546,-0.12142671,0.100629285,-0.11884931,0.04617858
TCGA-EL-A3MX-11A-11R-A21D-07,0.26818553,0.12294284,-0.29016393,0.084208556,-0.48211253,0.17905095,-0.12981917,-0.059645005,0.54259443,0.51934963,0.08545197,0.24714889,-0.23600978,-0.109808825,0.40993738,0.05225438,-0.08646713,-0.2301067,-0.49172777,-0.44080395,0.3411033,0.20859474,-0.10301942,0.5095936,-0.07445848,-0.03321441,0.26855367,0.22812499,0.24165943,-0.13606311,0.24695052,-0.4420242,0.32094115,0.3094765,-0.21507324,-0.2996186,-0.28652367,-0.15994693,-0.255478,-0.12797046,0.13573854,-0.11034541,0.37068337,0.037338912,0.08164141,0.34158102,-0.15074673,0.18548198,-0.12148167,0.07692204
TCGA-EL-A3MY-11A-12R-A21D-07,0.30027962,0.13092174,-0.3109988,0.12540217,-0.46147227,0.15529026,-0.16710342,-0.1716385,0.56890965,0.4500041,0.06586361,0.21007203,-0.28468597,-0.05851385,0.45398542,0.05196901,-0.04318509,-0.2592038,-0.34358248,-0.37741196,0.28982288,0.19423434,-0.15573707,0.46515378,-0.092393205,0.04897706,0.24689962,0.19631353,0.26624492,-0.2449861,0.25190127,-0.4832278,0.29743198,0.30041382,-0.2762668,-0.31438062,-0.2404396,-0.18262404,-0.17242867,-0.05194027,0.1578998,-0.09894253,0.37540242,-0.013084076,0.049775116,0.40626538,-0.2130623,0.12505528,-0.15287785,0.113101676
TCGA-EL-A3N2-11A-11R-A20F-07,0.34007952,0.11323774,-0.36564478,0.142335,-0.4356379,0.21436751,-0.15318361,-0.20147958,0.5277622,0.47112295,-0.014254648,0.2566773,-0.25142217,-0.123227745,0.52079064,0.07223808,-0.04851743,-0.23757108,-0.3899351,-0.39235052,0.26407975,0.22063395,-0.13730562,0.40965217,-0.07509818,0.0643428,0.2500704,0.17335656,0.2865085,-0.29266858,0.28907418,-0.5247682,0.31072274,0.2445219,-0.29721057,-0.31027696,-0.22978997,-0.17798613,-0.19168477,-0.041957207,0.2053407,-0.117282175,0.33907232,0.053067345,0.008622226,0.35903224,-0.16724144,0.067427196,-0.11162597,0.060054734
TCGA-EL-A3N3-11A-11R-A20F-07,0.3904163,-0.055619635,-0.36442715,0.05615858,-0.3201266,0.32728085,-0.18861361,-0.16680835,0.41396153,0.5063687,0.013626076,0.12371367,-0.26335886,-0.18407923,0.5527965,-0.05033524,-0.059990145,-0.22727756,-0.24411306,-0.3078176,0.37004665,0.17097853,-0.03475351,0.2868106,0.009979788,-0.011156008,0.18148705,0.11599581,0.28950945,-0.2898802,0.25106254,-0.19941115,0.20873927,0.23351622,-0.3185487,-0.26545644,-0.2510966,-0.18323077,-0.05731157,-0.25947025,0.05855318,-0.0060705743,0.32211378,-0.031360213,0.14450869,0.18398282,-0.085963435,0.06773175,-0.06927105,-0.09322593
TCGA-EL-A3T0-11A-12R-A22L-07,0.3102419,-0.033059925,-0.3145052,0.06803803,-0.41146627,0.2972574,-0.16125305,-0.14053084,0.46468443,0.44753355,0.06085979,0.14606045,-0.27162084,-0.13975036,0.5441411,-0.04556551,-0.09606535,-0.20058793,-0.3439949,-0.28638357,0.41434053,0.2108852,-0.07043076,0.24879824,-0.042746868,-0.018665984,0.25068274,0.12900503,0.2757041,-0.19107622,0.26040977,-0.24407725,0.2841025,0.19863512,-0.2945812,-0.2679468,-0.21314214,-0.185678,-0.13889113,-0.22914276,0.07726537,-0.021505313,0.30554062,-0.057667207,0.12326467,0.23334718,-0.06488366,0.1660069,-0.12005994,0.016324485
TCGA-EL-A3T1-11A-11R-A22L-07,0.32973865,-0.057376735,-0.27307597,0.086841516,-0.29584515,0.28986424,-0.21077693,-0.0872273,0.28875047,0.46207798,-0.023304593,0.13792346,-0.2409402,-0.122626945,0.52860934,-0.06877161,-0.11277379,-0.14484878,-0.30150887,-0.25506857,0.37469834,0.1845514,-0.13589333,0.22645518,0.006269332,-0.06790451,0.21441515,0.10824033,0.25599548,-0.18055388,0.16016783,-0.031746484,0.23631088,0.20757276,-0.21321477,-0.24697877,-0.24430598,-0.14545532,-0.0916297,-0.34034583,0.08841805,-0.012954636,0.30235696,-0.061205033,0.21868868,0.11854,-0.072995394,0.17894429,-0.1597807,-0.014511652
TCGA-EL-A3T2-11A-11R-A22L-07,0.29169956,0.1391335,-0.32069498,0.1506461,-0.45554215,0.122988015,-0.1401884,-0.16322692,0.58485734,0.4800093,0.026569549,0.2392664,-0.28164402,-0.14140272,0.48565423,0.079689376,-0.016085256,-0.25480738,-0.44735566,-0.42482987,0.24291846,0.22856286,-0.14278093,0.5269742,-0.12213005,0.011027507,0.29476956,0.23747166,0.26035714,-0.22555606,0.29258627,-0.53121555,0.33882993,0.28498358,-0.26866618,-0.32059884,-0.22352521,-0.19045626,-0.15916348,0.036891136,0.23702735,-0.15747431,0.39419258,0.030499237,-0.016572073,0.33765107,-0.13945183,0.13538162,-0.116878696,0.120402284
TCGA-EL-A3T3-11A-11R-A22L-07,0.2986798,0.13576996,-0.36529782,0.11130344,-0.49779972,0.16291025,-0.12648973,-0.08085238,0.65251184,0.4978171,0.087820105,0.23243581,-0.27140546,-0.14397909,0.3951115,0.08058955,-0.04227163,-0.22939925,-0.53144073,-0.44732383,0.37184796,0.17268048,-0.07397941,0.50935036,-0.07133659,0.046584908,0.26051855,0.2711503,0.26055703,-0.17148708,0.24527745,-0.44303438,0.29192835,0.29758745,-0.27698767,-0.3327444,-0.28528273,-0.18125251,-0.19336088,-0.073374465,0.19797347,-0.064505324,0.40511584,0.0013498969,0.056637745,0.36683246,-0.13333291,0.15669592,-0.115678065,0.08276529
TCGA-EL-A3T6-11A-11R-A220-07,0.32184854,-0.027618622,-0.3549082,0.09927115,-0.36433223,0.30857998,-0.21660289,-0.01708583,0.50343186,0.50625485,0.065988086,0.16934785,-0.25923762,-0.1285792,0.47090915,-0.02261288,-0.072336406,-0.19612794,-0.41986537,-0.33604488,0.44805416,0.1994417,0.0016764781,0.33748633,-0.0012510585,-0.042296436,0.20602095,0.18831643,0.25006238,-0.13526367,0.1928773,-0.1071669,0.23677261,0.17761415,-0.2621948,-0.23742989,-0.27830803,-0.19531834,-0.11228333,-0.39502117,0.07574688,0.008631958,0.33654895,-0.02130608,0.22280574,0.2038135,-0.07509741,0.16669738,-0.13490067,0.015717149
TCGA-EL-A3T7-11A-21R-A22L-07,0.33497584,0.11862192,-0.36147568,0.13650204,-0.43184048,0.19449607,-0.16623284,-0.11935049,0.5659331,0.5609269,0.0010117638,0.2625194,-0.2678067,-0.17312145,0.50179297,0.07314683,-0.02822448,-0.21497534,-0.47763014,-0.4483513,0.30701897,0.18566345,-0.07463488,0.52807236,-0.043839924,0.041354794,0.25500572,0.23801969,0.27183145,-0.23129432,0.25053027,-0.42778116,0.28402728,0.26525778,-0.2749664,-0.27987933,-0.25864065,-0.1836749,-0.21050085,-0.0997507,0.15096368,-0.05336028,0.34013626,0.01613209,0.0618205,0.38847816,-0.13203295,0.1251179,-0.10453792,0.0035815618
TCGA-EL-A3T8-11A-11R-A22L-07,0.31757608,0.11178558,-0.35729572,0.08751091,-0.4424489,0.20842884,-0.13404505,-0.097603604,0.52213764,0.5239785,0.059820108,0.19262633,-0.21810849,-0.10278668,0.44078222,0.069347784,-0.07823394,-0.23640516,-0.49747026,-0.41681013,0.38841826,0.19548774,-0.0673244,0.43102658,-0.03168612,0.009400634,0.20472209,0.22533414,0.23830234,-0.15734299,0.18815404,-0.35734224,0.29008538,0.2385444,-0.21836284,-0.2798827,-0.29888788,-0.21142331,-0.2138393,-0.1857325,0.12513566,-0.06832391,0.3265457,-0.02481833,0.086814046,0.3212876,-0.1434727,0.1898373,-0.13907772,0.0007460857
TCGA-EL-A3TA-11A-12R-A22L-07,0.32509768,0.15131637,-0.3850814,0.10990692,-0.4642912,0.19108975,-0.13759468,-0.08242741,0.60677433,0.53656256,0.0058735823,0.20677821,-0.26448375,-0.17157027,0.44818446,0.0756295,-0.045415893,-0.23284556,-0.518601,-0.44745865,0.3458368,0.18756256,-0.009016183,0.5609101,-0.058699258,0.04193549,0.24771212,0.26390812,0.26604947,-0.18430953,0.24097951,-0.37319025,0.32054162,0.25863647,-0.24718618,-0.26761854,-0.29626822,-0.15780173,-0.19610465,-0.2495349,0.14074185,-0.053861454,0.36026263,-0.02306981,0.056466427,0.35964713,-0.16170454,0.1620938,-0.14387275,0.054538146
TCGA-EL-A3TB-11A-11R-A22L-07,0.26958576,0.058097318,-0.35077643,0.09402107,-0.47118482,0.22151275,-0.14227422,-0.18519431,0.5318242,0.45881456,0.06356349,0.1856167,-0.2855814,-0.12943758,0.49849254,0.028448671,-0.11705682,-0.22064564,-0.49889183,-0.37633547,0.27274433,0.22638677,-0.12297094,0.37202308,-0.06491491,0.02605208,0.2941416,0.25215814,0.2639983,-0.14231229,0.23573838,-0.3994595,0.2865267,0.26346204,-0.2818821,-0.31226066,-0.24626654,-0.13858232,-0.152279,-0.042551145,0.13356727,-0.105752215,0.33862782,-0.026908703,0.09274079,0.32486686,-0.16642196,0.13170896,-0.12465918,0.07167413
TCGA-EL-A3ZG-11A-13R-A23N-07,0.24038427,0.1582644,-0.39107993,0.11696621,-0.6051871,0.1415953,-0.06050532,0.0708855,0.7586275,0.48434988,0.17928086,-0.04648083,-0.22492419,-0.013784961,0.20894215,0.23999493,-0.071576804,-0.26880902,-0.68283015,-0.4028445,0.40401417,0.22596236,0.14399868,0.45390725,-0.064950295,0.054642823,0.23274927,0.40920475,0.23736243,0.085882,0.18108416,-0.31484362,0.29915854,0.2778233,-0.28294292,-0.3718332,-0.37113577,-0.21057175,-0.17924526,-0.20327705,0.14329064,-0.15182313,0.38554776,-0.081366375,0.060986355,0.34584564,-0.105477214,0.24474393,-0.19672233,0.1238266
TCGA-EL-A3ZH-11A-11R-A23N-07,0.33601338,0.21941945,-0.43306288,0.12387211,-0.5040018,0.19322194,-0.16138819,-0.08775955,0.6819979,0.53864706,0.022795765,0.1510969,-0.32980663,-0.18895365,0.4441796,0.109474696,-0.042170506,-0.26964638,-0.4280524,-0.40884623,0.31609777,0.1807118,-0.014759928,0.56342435,-0.029927295,0.073831335,0.28881884,0.2539897,0.29583392,-0.21466213,0.28478763,-0.44196048,0.2640421,0.27401644,-0.30556607,-0.3295057,-0.2772467,-0.18923508,-0.12837902,-0.234141,0.19645406,-0.056705423,0.36853188,-0.020669647,0.06497144,0.42743802,-0.116504416,0.16743255,-0.085684456,0.11472995
TCGA-EL-A3ZK-11A-11R-A23N-07,0.32773966,0.0021813517,-0.37572557,0.044175785,-0.35423353,0.32414427,-0.13475828,-0.10733311,0.47483283,0.51128244,0.013026062,0.19640265,-0.24839897,-0.19348429,0.51498675,-0.03260705,-0.09671593,-0.20630756,-0.3147877,-0.32812592,0.4039711,0.16662991,-0.04115437,0.34632438,0.003396427,-0.05009995,0.23865187,0.1721101,0.31184667,-0.21429388,0.18447018,-0.12650762,0.25753826,0.1938915,-0.24323508,-0.24262817,-0.25300798,-0.2066053,-0.13968785,-0.3632694,0.06596547,0.031238722,0.286906,0.013522182,0.2014789,0.23314139,-0.058552075,0.11005119,-0.12084985,-0.062330212
TCGA-EL-A3ZL-11A-11R-A23N-07,0.29711658,0.07901555,-0.35275105,0.12574622,-0.4241528,0.23003459,-0.17710906,-0.1441363,0.5347004,0.5365518,0.013709765,0.19339935,-0.29126808,-0.1486107,0.5851493,0.073411904,-0.08601492,-0.23048936,-0.457304,-0.36356884,0.26818714,0.19730842,-0.072753295,0.4317179,-0.063723035,0.0023467983,0.24791096,0.19025321,0.31059435,-0.202461,0.24687748,-0.37035608,0.23678555,0.231033,-0.30104324,-0.29359275,-0.23564263,-0.19297662,-0.068397306,-0.19477117,0.11735262,-0.09336922,0.32947186,-0.026104132,0.09730978,0.31466877,-0.088942766,0.12635969,-0.12054985,-0.014823536
TCGA-EL-A3ZM-11A-12R-A23N-07,0.26157793,0.14008076,-0.2768278,0.13573119,-0.4710925,0.12117449,-0.10486027,-0.06886457,0.6406403,0.44614127,0.09797915,0.123615414,-0.26803014,-0.08404172,0.3028772,0.06700033,-0.11884292,-0.23867449,-0.52475876,-0.3708896,0.35925317,0.19543591,-0.017933011,0.47011876,-0.10052465,0.0058127553,0.28026405,0.31114635,0.24625373,-0.05692189,0.20483966,-0.4347052,0.28986737,0.2686949,-0.23394492,-0.2951756,-0.31650272,-0.1741839,-0.15526308,-0.12964447,0.16575631,-0.1271274,0.40364054,-0.05692837,0.044567022,0.409066,-0.14456016,0.2439122,-0.18681543,0.12777081
TCGA-EL-A3ZO-11A-12R-A23N-07,0.29945946,0.055693645,-0.33258438,0.09256121,-0.41795224,0.20903446,-0.19956337,-0.09226329,0.49201787,0.51307464,0.05570704,0.253382,-0.26350513,-0.051454328,0.45907983,0.027151171,-0.05283188,-0.22860141,-0.4856053,-0.35163507,0.35625577,0.14703484,-0.1312528,0.35961315,-0.047612216,-0.01997669,0.21630964,0.22260328,0.2670264,-0.16334437,0.1573017,-0.32062146,0.25971955,0.19730599,-0.22995609,-0.28354222,-0.28007478,-0.117693216,-0.15120369,-0.20584852,0.11861989,-0.09006432,0.33915344,0.022230634,0.14126188,0.31728595,-0.1601875,0.18368904,-0.15658356,0.0410889
TCGA-EL-A3ZP-11A-11R-A23N-07,0.3645794,-0.065162756,-0.283256,0.08126361,-0.31363165,0.29135206,-0.19552499,-0.11960271,0.3908407,0.47494996,0.10034368,0.21634461,-0.22386952,-0.11653862,0.5856375,-0.07141052,-0.06561763,-0.18479225,-0.27675527,-0.37672806,0.38822994,0.12564076,-0.054294396,0.27917898,0.031218596,-0.046990827,0.19693795,0.15442792,0.2915326,-0.25700986,0.19087298,-0.16856919,0.2505871,0.1453521,-0.22501439,-0.23905116,-0.24387707,-0.20684914,-0.13142624,-0.3157948,0.045318358,0.03595286,0.27681682,-0.027102761,0.23566788,0.19875242,-0.08184744,0.13049969,-0.10445124,-0.0935045
TCGA-EL-A3ZQ-11A-11R-A23N-07,0.3206211,0.017692542,-0.35394162,0.11760542,-0.4382988,0.2630139,-0.17632219,-0.097646736,0.46629244,0.52672076,0.06447074,0.25638705,-0.22252819,-0.11940167,0.48711053,0.033503335,-0.10615553,-0.19814485,-0.48969898,-0.35991874,0.36678568,0.16665708,-0.07834636,0.37524417,-0.026681282,-0.025741914,0.16585678,0.22063783,0.25258392,-0.15511973,0.22192147,-0.24737814,0.2490382,0.21850416,-0.19672816,-0.25169384,-0.32099378,-0.17716815,-0.114253595,-0.21130617,0.14550807,-0.035799388,0.28063613,0.0036998678,0.2112381,0.29561445,-0.11493808,0.1784658,-0.115260735,-0.019485336
TCGA-EL-A3ZR-11A-11R-A23N-07,0.33451718,0.06841814,-0.32400692,0.11385152,-0.39901358,0.23261102,-0.1975454,-0.12741205,0.46129397,0.53665864,0.031302,0.24560885,-0.22719906,-0.11556477,0.5308286,0.025581814,-0.076395154,-0.19553037,-0.43931788,-0.38260627,0.308574,0.1882874,-0.10775649,0.3598923,0.019526495,0.040389366,0.20011272,0.20068392,0.24830042,-0.26860142,0.1544344,-0.2839791,0.2812155,0.21096708,-0.24080205,-0.25161263,-0.31251073,-0.18692592,-0.1880168,-0.2151549,0.112399064,-0.04503767,0.31584066,0.013484564,0.12855276,0.29088852,-0.11843695,0.13990524,-0.11055675,-0.048214428
TCGA-EL-A3ZS-11A-11R-A23N-07,0.22538953,-0.16032974,-0.2623716,0.08634189,-0.29241738,0.37226808,-0.024085484,0.11096664,0.3531183,0.22747493,0.2274256,-0.12263908,-0.08852736,0.038298827,0.25103348,-0.06966635,-0.22791353,-0.19488591,-0.33386952,-0.17577395,0.5271443,0.15905403,0.21865483,-0.020724291,-0.030963013,-0.09148743,0.18579452,0.26479688,0.25104722,0.18368104,-0.012338492,0.2949495,0.17753465,0.17431717,-0.19209144,-0.22349611,-0.31453088,-0.24540249,0.019036649,-0.49537554,0.019117571,-0.018015763,0.22148323,-0.15963612,0.32975334,-0.17031118,0.08083381,0.2701985,-0.18888439,-0.16066018
TCGA-EL-A3ZT-11A-13R-A23N-07,0.35455674,0.18208896,-0.4167802,0.090907276,-0.4378781,0.19202332,-0.12470806,-0.17225419,0.60015845,0.5725293,0.015371446,0.32791469,-0.25726837,-0.14844374,0.5118586,0.09862718,0.006770486,-0.22198716,-0.45776698,-0.47072148,0.27900103,0.20744336,-0.087926835,0.54454815,-0.035273653,0.049165122,0.2635736,0.25732562,0.29014462,-0.28290078,0.2758752,-0.5071552,0.30523565,0.26027268,-0.24306548,-0.28951374,-0.24231583,-0.18644904,-0.2110454,-0.03333651,0.18836474,-0.040914204,0.3330712,0.03915037,0.008999521,0.41321072,-0.12668553,0.036721665,-0.14432287,0.0015119606
TCGA-EM-A1CS-11A-21R-A13Y-07,0.27222353,0.08558129,-0.40840316,0.105549596,-0.48296145,0.12449915,-0.13316524,-0.06531278,0.6105819,0.43640023,0.04288336,0.102432474,-0.24259834,-0.09223056,0.3738773,0.06098924,-0.08703985,-0.24241905,-0.4974679,-0.4174935,0.37767005,0.2077289,-0.021987624,0.4605517,-0.039654776,0.033919707,0.2722841,0.22984058,0.2630638,-0.12260441,0.21903999,-0.40589893,0.31595084,0.25921533,-0.3125146,-0.30006102,-0.2885561,-0.19795746,-0.20192948,-0.16834629,0.11956417,-0.08584607,0.3904611,-0.038865313,0.073813245,0.42292768,-0.15455486,0.15921961,-0.08208841,0.078554496
TCGA-EM-A1CT-11A-11R-A13Y-07,0.2396458,0.1744169,-0.3599319,0.12392871,-0.48984402,0.06751093,-0.16867253,-0.11114008,0.6398272,0.44485706,0.078667335,0.07377558,-0.3014679,-0.07382591,0.3383092,0.1053643,-0.088600494,-0.3112401,-0.4567069,-0.41097397,0.31741443,0.19545998,-0.058887903,0.46625078,-0.10333461,0.031407766,0.27147356,0.2764294,0.23952474,-0.10494011,0.24511592,-0.4664761,0.35445,0.3091224,-0.3040943,-0.3242282,-0.29421794,-0.18969609,-0.17337199,-0.06123381,0.1899004,-0.12418279,0.4237725,-0.030944258,-0.021142472,0.39607304,-0.19100538,0.18392144,-0.10366837,0.13692924
