,0
TCGA-CV-6935-01A-11R-1915-07,-0.05641466
TCGA-CV-6936-01A-11R-1915-07,-0.073315814
TCGA-CV-6937-01A-11R-2016-07,-0.025965976
TCGA-CV-6938-01A-11R-1915-07,-0.11771893
TCGA-CV-6939-01A-11R-1915-07,-0.016505023
TCGA-CV-6940-01A-11R-1915-07,-0.07137922
TCGA-CV-6941-01A-11R-1915-07,-0.032205507
TCGA-CV-6942-01A-21R-2016-07,-0.025518198
TCGA-CV-6943-01A-11R-1915-07,-0.026864253
TCGA-CV-6945-01A-11R-1915-07,-0.05559061
TCGA-CV-6948-01A-11R-1915-07,-0.024249304
TCGA-CV-6950-01A-11R-1915-07,-0.07125437
TCGA-CV-6951-01A-11R-1915-07,-0.0784196
TCGA-CV-6952-01A-11R-1915-07,-0.08788082
TCGA-CV-6953-01A-11R-1915-07,-0.10797603
TCGA-CV-6954-01A-11R-1915-07,-0.074422605
TCGA-CV-6955-01A-11R-2016-07,-0.10585024
TCGA-CV-6956-01A-21R-2016-07,-0.10786367
TCGA-CV-6959-01A-11R-1915-07,-0.063524194
TCGA-CV-6960-01A-41R-2016-07,-0.06440686
TCGA-CV-6961-01A-21R-1915-07,-0.0138490535
TCGA-CV-6962-01A-11R-1915-07,-0.06957358
TCGA-CV-7089-01A-11R-2016-07,-0.08349273
TCGA-CV-7090-01A-11R-2016-07,-0.0731809
TCGA-CV-7091-01A-11R-2016-07,-0.05544625
TCGA-CV-7095-01A-21R-2016-07,-0.09379613
TCGA-CV-7097-01A-11R-2016-07,-0.07627251
TCGA-CV-7099-01A-41R-2016-07,-0.084822126
TCGA-CV-7100-01A-11R-2016-07,-0.07378051
TCGA-CV-7101-01A-11R-2016-07,-0.029773168
TCGA-CV-7102-01A-11R-2016-07,-0.06391131
TCGA-CV-7103-01A-21R-2016-07,-0.029157996
TCGA-CV-7104-01A-11R-2016-07,-0.056175422
TCGA-CV-7177-01A-11R-2016-07,-0.04578135
TCGA-CV-7178-01A-21R-2016-07,-0.035957567
TCGA-CV-7180-01A-11R-2016-07,-0.118826866
TCGA-CV-7183-01A-11R-2016-07,-0.11380627
TCGA-CV-7235-01A-11R-2016-07,-0.045891803
TCGA-CV-7236-01A-11R-2016-07,-0.051461764
TCGA-CV-7238-01A-11R-2016-07,-0.010213169
TCGA-CV-7242-01A-11R-2016-07,-0.0010144189
TCGA-CV-7243-01A-11R-2016-07,-0.07767957
TCGA-CV-7245-01A-11R-2016-07,-0.06281257
TCGA-CV-7247-01A-11R-2016-07,-0.07052144
TCGA-CV-7248-01A-11R-2016-07,-0.010041222
TCGA-CV-7250-01A-11R-2016-07,-0.07398607
TCGA-CV-7252-01A-11R-2016-07,-0.09204717
TCGA-CV-7253-01A-11R-2016-07,-0.1265235
TCGA-CV-7254-01A-11R-2016-07,-0.004891491
TCGA-CV-7255-01A-11R-2016-07,-0.09688196
TCGA-CV-7261-01A-11R-2016-07,-0.025278782
TCGA-CV-7263-01A-11R-2016-07,-0.03805601
TCGA-CV-7406-01A-11R-2081-07,-0.03148731
TCGA-CV-7407-01A-11R-2081-07,-0.0668119
TCGA-CV-7409-01A-31R-2232-07,-0.07097481
TCGA-CV-7410-01A-21R-2081-07,-0.025347423
TCGA-CV-7411-01A-11R-2081-07,-0.09011225
TCGA-CV-7413-01A-11R-2081-07,-0.038232233
TCGA-CV-7414-01A-11R-2081-07,-0.04956243
TCGA-CV-7415-01A-11R-2081-07,-0.042164166
TCGA-CV-7416-01A-11R-2081-07,-0.07391376
TCGA-CV-7418-01A-11R-2081-07,-0.002765696
TCGA-CV-7421-01A-11R-2081-07,-0.0347522
TCGA-CV-7422-01A-21R-2081-07,-0.06629164
TCGA-CV-7423-01A-11R-2081-07,-0.09885094
TCGA-CV-7424-01A-11R-2081-07,-0.0006322174
TCGA-CV-7425-01A-11R-2081-07,-0.10422857
TCGA-CV-7427-01A-11R-2081-07,-0.09922849
TCGA-CV-7428-01A-11R-2132-07,-0.06303771
TCGA-CV-7429-01A-11R-2132-07,-0.082080945
TCGA-CV-7430-01A-11R-2132-07,-0.100307934
TCGA-CV-7432-01A-11R-2132-07,-0.14598827
TCGA-CV-7433-01A-11R-2132-07,-0.026490608
TCGA-CV-7434-01A-11R-2132-07,-0.12108568
TCGA-CV-7435-01A-11R-2132-07,-0.032312687
TCGA-CV-7437-01A-21R-2132-07,-0.08606576
TCGA-CV-7438-01A-21R-2132-07,-0.052787144
TCGA-CV-7440-01A-11R-2132-07,-0.094396554
TCGA-CV-7446-01A-11R-2232-07,-0.018755788
TCGA-CV-7568-01A-11R-2232-07,-0.06364678
TCGA-CV-A45O-01A-21R-A24H-07,-0.116800986
TCGA-CV-A45P-01A-11R-A24H-07,-0.0891438
TCGA-CV-A45Q-01A-11R-A24H-07,-0.16861159
TCGA-CV-A45R-01A-11R-A24H-07,-0.04676588
TCGA-CV-A45T-01A-11R-A24H-07,-0.03376343
TCGA-CV-A45U-01A-12R-A24H-07,-0.022503901
TCGA-CV-A45V-01A-21R-A24Z-07,-0.06292827
TCGA-CV-A45W-01A-11R-A24Z-07,0.005317993
TCGA-CV-A45X-01A-21R-A24Z-07,-0.0828206
TCGA-CV-A45Y-01A-11R-A24Z-07,-0.0069218874
TCGA-CV-A45Z-01A-21R-A24Z-07,-0.017939262
TCGA-CV-A460-01A-21R-A24Z-07,-0.04446666
TCGA-CV-A461-01A-41R-A266-07,-0.03257168
TCGA-CV-A463-01A-11R-A266-07,-0.12862541
TCGA-CV-A464-01A-11R-A266-07,-0.03569679
TCGA-CV-A465-01A-11R-A266-07,-0.06232085
TCGA-CV-A468-01A-11R-A266-07,-0.018757096
TCGA-CV-A6JD-01A-11R-A31N-07,-0.082450226
TCGA-CV-A6JE-01A-11R-A31N-07,-0.08373741
TCGA-CV-A6JM-01A-11R-A31N-07,-0.0889759
TCGA-CV-A6JN-01A-11R-A31N-07,-0.0994883
TCGA-CV-A6JO-01B-11R-A34R-07,-0.098699786
TCGA-CV-A6JT-01A-11R-A31N-07,-0.04849472
TCGA-CV-A6JU-01A-11R-A31N-07,-0.054783307
TCGA-CV-A6JY-01A-11R-A31N-07,-0.09117917
TCGA-CV-A6JZ-01A-11R-A31N-07,-0.06785541
TCGA-CV-A6K0-01B-21R-A31N-07,-0.008246197
TCGA-CV-A6K1-01A-11R-A31N-07,-0.08925627
TCGA-CV-A6K2-01A-11R-A31N-07,-0.07731717
TCGA-CX-7082-01A-11R-2016-07,-0.055765193
TCGA-CX-7085-01A-21R-2016-07,-0.021161962
TCGA-CX-7086-01A-11R-2081-07,-0.08333477
TCGA-CX-7219-01A-11R-2016-07,-0.04794695
TCGA-CX-A4AQ-01A-11R-A24Z-07,0.015731571
TCGA-D6-6515-01A-21R-1873-07,-0.037307076
TCGA-D6-6516-01A-11R-1873-07,-0.09066989
TCGA-D6-6517-01A-11R-1873-07,-0.07478411
TCGA-D6-6823-01A-11R-1915-07,-0.06568857
TCGA-D6-6824-01A-11R-1915-07,-0.0045019723
TCGA-D6-6825-01A-21R-1915-07,-0.057981007
TCGA-D6-6826-01A-11R-1915-07,-0.023196738
TCGA-D6-6827-01A-11R-1915-07,-0.008203282
TCGA-D6-8568-01A-11R-2403-07,-0.030660864
TCGA-D6-8569-01A-11R-2403-07,-0.0759712
TCGA-D6-A4Z9-01A-11R-A24Z-07,-0.07010089
TCGA-D6-A4ZB-01A-11R-A24Z-07,-0.012875477
TCGA-D6-A6EK-01A-11R-A31N-07,-0.07609156
TCGA-D6-A6EM-01A-21R-A31N-07,-0.07507256
TCGA-D6-A6EN-01A-11R-A31N-07,-0.10715278
TCGA-D6-A6EO-01A-11R-A31N-07,-0.09393423
TCGA-D6-A6EP-01A-11R-A31N-07,-0.021984136
TCGA-D6-A6EQ-01A-11R-A31N-07,-0.053761043
TCGA-D6-A6ES-01A-12R-A31N-07,-0.1448762
TCGA-D6-A74Q-01A-11R-A34R-07,-0.040941827
TCGA-DQ-5624-01A-01R-1873-07,-0.056236353
TCGA-DQ-5625-01A-01R-1873-07,-0.08137211
TCGA-DQ-5629-01A-01R-1873-07,-0.07780161
TCGA-DQ-5630-01A-01R-1873-07,-0.03273249
TCGA-DQ-5631-01A-01R-1873-07,-0.08442469
TCGA-DQ-7588-01A-11R-2081-07,-0.16127096
TCGA-DQ-7589-01A-11R-2232-07,-0.053571764
TCGA-DQ-7590-01A-11R-2232-07,-0.02956026
TCGA-DQ-7591-01A-11R-2081-07,-0.029703092
TCGA-DQ-7592-01A-11R-2081-07,-0.07184843
TCGA-DQ-7593-01A-11R-2232-07,-0.018857367
TCGA-DQ-7594-01A-11R-2232-07,-0.008671841
TCGA-DQ-7595-01A-11R-2232-07,-0.05149763
TCGA-DQ-7596-01A-11R-2232-07,-0.046144154
TCGA-F7-7848-01A-11R-2132-07,-0.036579594
TCGA-F7-8298-01A-11R-2403-07,-0.056972276
TCGA-F7-8489-01A-31R-2403-07,-0.053775292
TCGA-F7-A50G-01A-11R-A266-07,-0.053779796
TCGA-F7-A50I-01A-11R-A28V-07,-0.047249977
TCGA-F7-A50J-01A-21R-A28V-07,-0.0700144
TCGA-F7-A61S-01A-11R-A28V-07,-0.08311
TCGA-F7-A61V-01A-11R-A28V-07,-0.06982926
TCGA-F7-A61W-01A-11R-A28V-07,-0.11127174
TCGA-F7-A620-01A-11R-A28V-07,-0.068233326
TCGA-F7-A622-01A-11R-A28V-07,-0.08900289
TCGA-F7-A623-01A-11R-A28V-07,-0.052257758
TCGA-F7-A624-01A-22R-A30B-07,-0.11887576
TCGA-H7-7774-01A-21R-2081-07,-0.10230469
TCGA-H7-8501-01A-11R-2403-07,-0.08149473
TCGA-H7-8502-01A-11R-2403-07,-0.1085887
TCGA-H7-A6C4-01A-11R-A30B-07,-0.06129242
TCGA-H7-A76A-01A-51R-A34R-07,-0.014663084
TCGA-HD-7229-01A-11R-2016-07,-0.08306896
TCGA-HD-7753-01A-11R-2081-07,-0.06677745
TCGA-HD-7754-01A-11R-2081-07,-0.056692887
TCGA-HD-7831-01A-11R-2132-07,-0.043043863
TCGA-HD-7832-01A-11R-2132-07,-0.12772761
TCGA-HD-7917-01A-11R-2232-07,-0.0771605
TCGA-HD-8224-01A-11R-2403-07,-0.044427536
TCGA-HD-8314-01A-11R-2403-07,-0.014402459
TCGA-HD-8634-01A-11R-2403-07,-0.09334092
TCGA-HD-8635-01A-11R-2403-07,-0.040599387
TCGA-HD-A4C1-01A-11R-A24H-07,-0.099937655
TCGA-HD-A633-01A-11R-A28V-07,-0.095033266
TCGA-HD-A634-01A-11R-A28V-07,-0.10003936
TCGA-HD-A6HZ-01A-12R-A31N-07,-0.0042797346
TCGA-HD-A6I0-01A-11R-A31N-07,-0.11197098
TCGA-HL-7533-01A-11R-2232-07,-0.083864935
TCGA-IQ-7630-01A-11R-2081-07,-0.09105059
TCGA-IQ-7631-01A-11R-2081-07,-0.037804164
TCGA-IQ-7632-01A-11R-2081-07,-0.09509837
TCGA-IQ-A61E-01A-22R-A30B-07,-0.086379446
TCGA-IQ-A61G-01A-11R-A30B-07,-0.10841629
TCGA-IQ-A61H-01A-11R-A30B-07,-0.03648357
TCGA-IQ-A61I-01A-11R-A30B-07,-0.054037113
TCGA-IQ-A61J-01A-11R-A30B-07,-0.028694399
TCGA-IQ-A61O-01A-11R-A30B-07,-0.04614833
TCGA-IQ-A6SG-01A-12R-A34R-07,-0.08375942
TCGA-IQ-A6SH-01A-12R-A34R-07,-0.06838653
TCGA-KU-A66S-01A-21R-A30B-07,-0.0005007581
TCGA-KU-A66T-01A-11R-A30B-07,-0.08977177
TCGA-KU-A6H7-06A-21R-A31N-07,-0.08756054
TCGA-KU-A6H7-01A-11R-A31N-07,-0.06504202
TCGA-KU-A6H8-01A-21R-A34R-07,-0.019182513
TCGA-MT-A51W-01A-21R-A266-07,-0.09060586
TCGA-MT-A51X-01A-11R-A266-07,-0.0751689
TCGA-MT-A67A-01A-11R-A30B-07,-0.07213389
TCGA-MT-A67D-01A-31R-A30B-07,-0.025361922
TCGA-MT-A67F-01A-11R-A30B-07,-0.07749215
TCGA-MT-A7BN-01A-12R-A34R-07,-0.015585415
TCGA-MZ-A5BI-01A-31R-A34R-07,0.009597488
TCGA-MZ-A6I9-01A-11R-A31N-07,-0.04510311
TCGA-MZ-A7D7-01A-21R-A34R-07,-0.07580855
TCGA-P3-A5Q5-01A-11R-A28V-07,-0.06542222
TCGA-P3-A5Q6-01A-11R-A28V-07,-0.06459924
TCGA-P3-A5QA-01A-11R-A28V-07,-0.0584744
TCGA-P3-A5QE-01A-11R-A28V-07,-0.045874465
TCGA-P3-A5QF-01A-11R-A28V-07,-0.09534042
TCGA-P3-A6SW-01A-11R-A34R-07,-0.045469467
TCGA-P3-A6SX-01A-11R-A34R-07,-0.08854836
TCGA-P3-A6T0-01A-12R-A34R-07,-0.11175058
TCGA-P3-A6T2-01A-11R-A34R-07,-0.12828529
TCGA-P3-A6T3-01A-11R-A34R-07,-0.122398056
TCGA-P3-A6T4-01A-11R-A34R-07,-0.045949753
TCGA-P3-A6T5-01A-11R-A34R-07,-0.061877742
TCGA-P3-A6T6-01A-11R-A34R-07,-0.082630575
TCGA-P3-A6T7-01A-11R-A34R-07,-0.085753106
TCGA-P3-A6T8-01A-11R-A34R-07,-0.015985806
TCGA-QK-A64Z-01A-11R-A30B-07,-0.084171094
TCGA-QK-A652-01A-11R-A30B-07,-0.03668522
TCGA-QK-A6IF-01A-11R-A31N-07,-0.0026296037
TCGA-QK-A6IG-01A-11R-A31N-07,-0.08675546
TCGA-QK-A6IH-01A-11R-A31N-07,-0.10186558
TCGA-QK-A6II-01A-11R-A31N-07,-0.12500383
TCGA-QK-A6IJ-01A-11R-A31N-07,-0.06772626
TCGA-QK-A6V9-01A-11R-A34R-07,-0.05180955
TCGA-QK-A6VB-01A-12R-A34R-07,-0.09060349
TCGA-QK-A6VC-01A-23R-A34R-07,-0.029356563
TCGA-QK-A8Z7-01A-11R-A39I-07,-0.03037004
TCGA-QK-A8Z8-01A-11R-A39I-07,-0.058673855
TCGA-QK-A8Z9-01B-11R-A39I-07,-0.03169443
TCGA-QK-A8ZA-01A-11R-A39I-07,-0.06660112
TCGA-QK-A8ZB-01A-11R-A39I-07,-0.022493446
TCGA-QK-AA3J-01A-11R-A39I-07,-0.058398318
TCGA-QK-AA3K-01A-11R-A39I-07,-0.033118736
TCGA-RS-A6TO-01A-32R-A34R-07,-0.021476738
TCGA-RS-A6TP-01A-12R-A34R-07,-0.13396801
TCGA-T2-A6WX-01A-12R-A34R-07,-0.07385279
TCGA-T2-A6WZ-01A-21R-A34R-07,-0.06969727
TCGA-T2-A6X0-01A-11R-A34R-07,-0.055443313
TCGA-T2-A6X2-01A-12R-A34R-07,-0.08461127
TCGA-T3-A92M-01A-31R-A39I-07,-0.014202799
TCGA-T3-A92N-01A-11R-A39I-07,-0.09732687
TCGA-TN-A7HI-01A-11R-A34R-07,-0.0189523
TCGA-TN-A7HJ-01A-12R-A34R-07,-0.04872177
TCGA-TN-A7HL-01A-11R-A34R-07,-0.045677826
TCGA-UF-A718-01A-22R-A34R-07,-0.02396162
TCGA-UF-A719-01A-12R-A34R-07,-0.07149116
TCGA-UF-A71A-06A-11R-A39I-07,-0.059345014
TCGA-UF-A71A-01A-22R-A34R-07,-0.044036996
TCGA-UF-A71B-01A-12R-A34R-07,-0.051177606
TCGA-UF-A71D-01A-12R-A34R-07,-0.093230665
TCGA-UF-A71E-01A-31R-A34R-07,-0.067241736
TCGA-UF-A7J9-01A-12R-A34R-07,-0.015024573
TCGA-UF-A7JA-01A-12R-A34R-07,0.009803455
TCGA-UF-A7JC-01A-21R-A34R-07,-0.10743127
TCGA-UF-A7JD-01A-11R-A34R-07,0.0028616784
TCGA-UF-A7JF-01A-11R-A34R-07,-0.031375274
TCGA-UF-A7JH-01A-21R-A34R-07,-0.018142855
TCGA-UF-A7JJ-01A-11R-A34R-07,0.0016002178
TCGA-UF-A7JK-01A-11R-A34R-07,-0.09857825
TCGA-UF-A7JO-01A-11R-A34R-07,-0.060246915
TCGA-UF-A7JS-01A-11R-A34R-07,-0.04552676
TCGA-UF-A7JT-01A-11R-A34R-07,-0.065353036
TCGA-UF-A7JV-01A-11R-A34R-07,-0.06552729
TCGA-UP-A6WW-01A-12R-A34R-07,-0.03797883
TCGA-WA-A7GZ-01A-11R-A34R-07,-0.028784363
TCGA-WA-A7H4-01A-21R-A34R-07,0.0014302674
TCGA-3H-AB3K-01A-11R-A40A-07,-0.05402743
TCGA-3H-AB3L-01A-11R-A40A-07,-0.07770903
TCGA-3H-AB3M-01A-11R-A40A-07,-0.034440257
TCGA-3H-AB3O-01A-11R-A40A-07,-0.045228288
TCGA-3H-AB3S-01A-21R-A40A-07,-0.04706984
TCGA-3H-AB3T-01A-11R-A40A-07,-0.08772587
TCGA-3H-AB3U-01A-21R-A40A-07,-0.06103438
TCGA-3H-AB3X-01A-11R-A40A-07,-0.036338232
TCGA-3U-A98D-01A-12R-A40A-07,-0.051173083
TCGA-3U-A98E-01A-11R-A40A-07,-0.09035053
TCGA-3U-A98F-01A-11R-A40A-07,-0.06912355
TCGA-3U-A98G-01A-11R-A40A-07,-0.045691974
TCGA-3U-A98H-01A-11R-A40A-07,-0.0305732
TCGA-3U-A98I-01A-11R-A40A-07,-0.044483326
TCGA-3U-A98J-01A-11R-A40A-07,-0.044458468
TCGA-LK-A4NW-01A-11R-A34F-07,-0.052197445
TCGA-LK-A4NY-01A-11R-A34F-07,-0.0402596
TCGA-LK-A4NZ-01A-12R-A34F-07,-0.020186104
TCGA-LK-A4O0-01A-11R-A34F-07,-0.06952929
TCGA-LK-A4O2-01A-11R-A34F-07,-0.062305417
TCGA-LK-A4O4-01A-11R-A34F-07,-0.039591227
TCGA-LK-A4O5-01A-11R-A34F-07,-0.049034704
TCGA-LK-A4O6-01A-11R-A34F-07,0.009583194
TCGA-LK-A4O7-01A-11R-A34F-07,-0.025253735
TCGA-MQ-A4KX-01A-11R-A34F-07,-0.048921894
TCGA-MQ-A4LC-01A-31R-A34F-07,-0.07867761
TCGA-MQ-A4LI-01A-11R-A34F-07,-0.054916188
TCGA-MQ-A4LJ-01A-11R-A34F-07,-0.03316958
TCGA-MQ-A4LM-01A-11R-A34F-07,-0.06754318
TCGA-MQ-A4LP-01A-11R-A34F-07,-0.0336729
TCGA-MQ-A4LV-01A-11R-A34F-07,-0.050888
TCGA-MQ-A6BL-01A-11R-A34F-07,-0.06389646
TCGA-MQ-A6BN-01A-12R-A34F-07,-0.07058697
TCGA-MQ-A6BQ-01A-11R-A34F-07,-0.08577802
TCGA-MQ-A6BR-01A-11R-A34F-07,-0.054200076
TCGA-MQ-A6BS-01A-12R-A34F-07,-0.07143115
TCGA-NQ-A57I-01A-11R-A34F-07,-0.07622222
TCGA-NQ-A638-01A-11R-A34F-07,-0.06676863
TCGA-SC-A6LM-01A-11R-A34F-07,-0.015027868
TCGA-SC-A6LN-01A-11R-A34F-07,0.0072336197
TCGA-SC-A6LP-01A-11R-A34F-07,-0.086759746
TCGA-SC-A6LQ-01A-11R-A34F-07,-0.067362376
TCGA-SC-A6LR-01A-11R-A34F-07,-0.06769283
TCGA-SC-AA5Z-01A-21R-A40A-07,-0.054414097
TCGA-SH-A7BC-01A-11R-A34F-07,-0.038637407
TCGA-SH-A7BD-01A-11R-A34F-07,-0.069288924
TCGA-SH-A7BH-01A-11R-A34F-07,-0.042766403
TCGA-SH-A9CT-01A-11R-A40A-07,-0.041565493
TCGA-SH-A9CU-01A-11R-A40A-07,-0.04617887
TCGA-TS-A7OU-01B-11R-A40A-07,-0.063274264
TCGA-TS-A7OY-01A-11R-A34F-07,-0.026024427
TCGA-TS-A7OZ-01A-21R-A40A-07,0.019241748
TCGA-TS-A7P0-01A-11R-A34F-07,-0.031977594
TCGA-TS-A7P1-01A-41R-A40A-07,-0.080637336
TCGA-TS-A7P3-01A-12R-A34F-07,-0.021312809
TCGA-TS-A7P6-01A-21R-A34F-07,-0.035160054
TCGA-TS-A7P7-01A-11R-A40A-07,-0.06377499
TCGA-TS-A7P8-01A-11R-A34F-07,-0.00015841516
TCGA-TS-A7PB-01A-11R-A34F-07,-0.047496796
TCGA-TS-A8AF-01A-11R-A40A-07,-0.027775614
TCGA-TS-A8AI-01A-11R-A40A-07,-0.049968008
TCGA-TS-A8AS-01A-21R-A40A-07,-0.07282916
TCGA-TS-A8AV-01A-12R-A40A-07,-0.020438742
TCGA-TS-A8AY-01A-21R-A40A-07,-0.055619556
TCGA-UD-AABY-01A-12R-A40A-07,-0.017880293
TCGA-UD-AABZ-01A-12R-A40A-07,-0.07108663
TCGA-UD-AAC1-01A-11R-A40A-07,-0.07671796
TCGA-UD-AAC4-01A-11R-A40A-07,-0.07140978
TCGA-UD-AAC5-01A-11R-A40A-07,-0.05915484
TCGA-UD-AAC6-01A-11R-A40A-07,-0.070384495
TCGA-UD-AAC7-01A-11R-A40A-07,-0.083014585
TCGA-UT-A88C-01B-11R-A40A-07,-0.020987917
TCGA-UT-A88D-01B-11R-A40A-07,-0.007936222
TCGA-UT-A88E-01B-11R-A40A-07,-0.07251409
TCGA-UT-A88G-01B-11R-A40A-07,0.012928116
TCGA-UT-A97Y-01A-21R-A40A-07,-0.0389253
TCGA-XT-AASU-01A-11R-A40A-07,-0.03846535
TCGA-YS-A95B-01A-11R-A40A-07,-0.049961414
TCGA-YS-A95C-01A-11R-A40A-07,-0.07086269
TCGA-YS-AA4M-01A-11R-A40A-07,-0.032497846
TCGA-ZN-A9VO-01A-11R-A40A-07,-0.03176878
TCGA-ZN-A9VP-01A-11R-A40A-07,-0.048973855
TCGA-ZN-A9VQ-01A-11R-A40A-07,-0.043688416
TCGA-ZN-A9VS-01A-11R-A40A-07,-0.095411345
TCGA-ZN-A9VU-01A-11R-A40A-07,-0.093415454
TCGA-ZN-A9VV-01A-11R-A40A-07,-0.052082475
TCGA-ZN-A9VW-01A-11R-A40A-07,-0.08258086
TCGA-N5-A4R8-01A-11R-A28V-07,-0.04062767
TCGA-N5-A4RA-01A-11R-A28V-07,-0.035087865
TCGA-N5-A4RD-01A-11R-A28V-07,0.020455007
TCGA-N5-A4RF-01A-11R-A28V-07,-0.05062096
TCGA-N5-A4RJ-01A-11R-A28V-07,-1.9253765e-05
TCGA-N5-A4RM-01A-11R-A28V-07,-0.060338493
TCGA-N5-A4RN-01A-12R-A28V-07,-0.03720367
TCGA-N5-A4RO-01A-11R-A28V-07,-0.041020494
TCGA-N5-A4RS-01A-11R-A28V-07,-0.012624787
TCGA-N5-A4RT-01A-11R-A28V-07,-0.0035801542
TCGA-N5-A4RU-01A-31R-A28V-07,-0.047488675
TCGA-N5-A4RV-01A-21R-A28V-07,-0.063725166
TCGA-N5-A59E-01A-11R-A28V-07,0.019959675
TCGA-N5-A59F-01A-11R-A28V-07,0.007080736
TCGA-N6-A4V9-01A-11R-A28V-07,-0.027093144
TCGA-N6-A4VC-01A-11R-A28V-07,-0.02259052
TCGA-N6-A4VD-01A-11R-A28V-07,0.0057001556
TCGA-N6-A4VE-01A-11R-A28V-07,0.017404128
TCGA-N6-A4VF-01A-31R-A28V-07,0.0053854203
TCGA-N6-A4VG-01A-31R-A28V-07,-0.024456581
TCGA-N7-A4Y0-01A-12R-A28V-07,-0.13693796
TCGA-N7-A4Y5-01A-12R-A28V-07,-0.09563408
TCGA-N7-A4Y8-01A-11R-A28V-07,-0.07119347
TCGA-N7-A59B-01A-11R-A28V-07,-0.07491321
TCGA-N8-A4PI-01A-21R-A28V-07,-0.016362913
TCGA-N8-A4PL-01A-11R-A28V-07,-0.04159896
TCGA-N8-A4PM-01A-11R-A28V-07,-0.019444361
TCGA-N8-A4PN-01A-11R-A28V-07,-0.00168366
TCGA-N8-A4PO-01A-11R-A28V-07,-0.01917698
TCGA-N8-A4PP-01A-11R-A28V-07,-0.019964004
TCGA-N8-A4PQ-01A-11R-A28V-07,0.022918478
TCGA-N8-A56S-01A-11R-A28V-07,0.029026274
TCGA-N9-A4PZ-01A-22R-A28V-07,0.011186478
TCGA-N9-A4Q1-01A-11R-A28V-07,-0.03350919
TCGA-N9-A4Q3-01A-11R-A28V-07,-0.009831833
TCGA-N9-A4Q4-01A-11R-A28V-07,-0.02560323
TCGA-N9-A4Q7-01A-11R-A28V-07,-0.050123505
TCGA-N9-A4Q8-01A-31R-A28V-07,-0.080352925
TCGA-NA-A4QV-01A-11R-A28V-07,0.009130942
TCGA-NA-A4QW-01A-11R-A28V-07,-0.016631695
TCGA-NA-A4QX-01A-11R-A28V-07,-0.012058711
TCGA-NA-A4QY-01A-11R-A28V-07,-0.04195291
TCGA-NA-A4R0-01A-11R-A28V-07,0.011861129
TCGA-NA-A4R1-01A-11R-A28V-07,-0.07852894
TCGA-NA-A5I1-01A-21R-A28V-07,0.030428793
TCGA-ND-A4W6-01A-11R-A28V-07,0.0017507325
TCGA-ND-A4WA-01A-12R-A28V-07,-0.023642264
TCGA-ND-A4WC-01A-21R-A28V-07,-0.04856445
TCGA-ND-A4WF-01A-11R-A28V-07,-0.027283462
TCGA-NF-A4WU-01A-11R-A28V-07,-0.01804349
TCGA-NF-A4WX-01A-11R-A28V-07,-0.0087309135
TCGA-NF-A4X2-01A-11R-A28V-07,-0.09966398
TCGA-NF-A5CP-01A-12R-A28V-07,-0.021813864
TCGA-NG-A4VU-01A-11R-A28V-07,-0.057516053
TCGA-NG-A4VW-01A-11R-A28V-07,-0.057515178
TCGA-QM-A5NM-01A-11R-A28V-07,-0.047741387
TCGA-QN-A5NN-01A-11R-A28V-07,-0.04878696
TCGA-KL-8323-01A-21R-2315-07,-0.10829814
TCGA-KL-8324-01A-11R-2315-07,-0.11396709
TCGA-KL-8325-01A-11R-2315-07,-0.16256618
TCGA-KL-8326-01A-11R-2315-07,-0.14557005
TCGA-KL-8327-01A-11R-2315-07,-0.09573555
TCGA-KL-8328-01A-11R-2315-07,-0.120820194
TCGA-KL-8329-01A-11R-2315-07,-0.090958744
TCGA-KL-8330-01A-11R-2315-07,-0.15531136
TCGA-KL-8331-01A-11R-2315-07,-0.11574175
TCGA-KL-8332-01A-11R-2315-07,-0.10760477
TCGA-KL-8333-01A-11R-2315-07,-0.0672123
TCGA-KL-8334-01A-11R-2315-07,-0.07992547
TCGA-KL-8335-01A-11R-2315-07,-0.105506286
TCGA-KL-8336-01A-11R-2315-07,-0.09881609
TCGA-KL-8337-01A-11R-2315-07,-0.12660065
TCGA-KL-8338-01A-11R-2315-07,-0.07680544
TCGA-KL-8339-01A-11R-2315-07,-0.15576613
TCGA-KL-8340-01A-11R-2315-07,-0.11068761
TCGA-KL-8341-01A-11R-2315-07,-0.15323737
TCGA-KL-8342-01A-11R-2315-07,-0.102798514
TCGA-KL-8343-01A-11R-2315-07,-0.117464796
TCGA-KL-8344-01A-11R-2315-07,-0.09651878
TCGA-KL-8345-01A-11R-2315-07,-0.13190657
TCGA-KL-8346-01A-11R-2315-07,-0.13972163
TCGA-KM-8438-01A-11R-2315-07,-0.12767695
TCGA-KM-8439-01A-11R-2315-07,-0.118977696
TCGA-KM-8440-01A-11R-2315-07,-0.1457222
TCGA-KM-8441-01A-11R-2315-07,-0.10227896
TCGA-KM-8442-01A-11R-2315-07,-0.09698969
TCGA-KM-8443-01A-11R-2315-07,-0.14084889
TCGA-KM-8476-01A-11R-2315-07,-0.09951751
TCGA-KM-8477-01A-11R-2315-07,-0.1344927
TCGA-KM-8639-01A-11R-2403-07,-0.11170453
TCGA-KN-8418-01A-11R-2315-07,-0.13441171
TCGA-KN-8419-01A-11R-2315-07,-0.12618604
TCGA-KN-8421-01A-11R-2315-07,-0.14447513
TCGA-KN-8422-01A-11R-2315-07,-0.13481903
